id,complaint_percentile,unit,is_sup
31811,63.3029,Narcotics Division,0
31970,83.5772,Narcotics Division,0
31573,73.7425,District 005,0
90,84.5024,Public Transportation Section,0
372,66.7762,Vice & Asset Forfeiture Division,0
2527,87.7498,District 006,0
3875,85.3884,District 025,0
5189,84.1810,Bureau Of Internal Affairs,0
8706,96.5114,Special Weapons And Tactics (Swat) Unit,0
10389,71.3487,District 018,0
12961,97.7227,District 006,0
16999,88.8808,District 008,0
21297,23.2236,Detached Services - Miscellaneous Detail,0
21442,53.0654,District 012,0
23763,64.5103,Detective Area - North,0
28177,27.0987,District 011,0
32067,95.9650,Narcotics Division,0
32338,84.7427,Gang Investigation Division,0
32360,90.5506,Narcotics Division,0
2712,62.7756,Traffic Section,0
11646,86.3551,District 006,0
17469,19.6333,Special Investigations Unit,0
21056,28.7002,Airport Law Enforcement Section - North,0
21540,93.9714,District 003,0
22020,86.8366,District 016,0
28330,40.6414,Narcotics Division,0
30430,94.5746,District 002,0
985,96.0452,District 008,0
2978,85.0106,District 022,0
9764,34.2746,Special Activities Section,0
17213,76.4472,Detective Area - North,0
30166,90.6109,District 006,0
30581,70.8914,District 009,0
6276,91.9950,Public Transportation Section,0
9494,"",Recruit Training Section,0
30956,83.8601,District 005,0
31354,29.6206,Bomb Squad,0
569,78.0100,Traffic Section,0
7244,98.7314,District 001,0
11433,45.2295,District 022,0
13701,42.1535,District 011,0
14124,89.0031,Gang Enforcement - Area Central,0
15546,68.0830,District 002,0
20154,97.1572,Central Investigations Division,0
22413,55.2902,District 019,0
30498,84.7006,District 019,0
8045,49.1517,District 018,0
9093,79.8816,District 019,0
17772,56.9916,District 014,0
18676,35.0770,Detective Area - South,0
31966,73.2184,Intelligence Section,0
932,71.8734,District 015,0
833,92.4497,District 007,0
2848,92.7362,District 020,0
3605,99.8510,District 009,0
5637,41.8294,District 017,0
12640,98.8231,District 006,0
24132,66.5488,District 009,0
24774,74.9264,District 012,0
31912,97.1419,Intelligence Section,0
32148,94.6467,Gang Investigation Division,0
687,44.6678,District 006,0
6582,89.5571,Gang Enforcement - Area South,0
8713,90.7531,Bureau Of Internal Affairs,0
14087,47.8469,Special Weapons And Tactics (Swat) Unit,0
14767,84.1695,District 003,0
18180,93.8405,District 006,0
25576,90.2564,Special Weapons And Tactics (Swat) Unit,0
24740,82.0565,District 002,0
28255,88.3153,District 009,0
29827,90.7457,District 012,0
32190,96.8629,Narcotics Division,0
6620,87.2836,District 009,0
23037,50.7906,Detective Area - Central,0
25914,24.0151,Special Weapons And Tactics (Swat) Unit,0
27686,80.1686,District 002,0
6043,97.2603,District 004,0
6697,61.4077,District 011,0
11863,81.4298,District 011,0
14726,36.3574,Vice & Asset Forfeiture Division,0
16791,61.4497,District 019,0
16306,47.4800,Bureau Of  Detectives,0
17142,92.2892,Airport Law Enforcement Section - North,0
29923,69.2790,District 019,0
31902,96.3930,Gang Investigation Division,0
6540,82.6258,District 019,0
11046,56.0923,Gang Investigation Division,0
12376,41.0494,District 019,0
12420,36.9886,District 017,0
19912,55.5345,District 024,0
20726,34.1227,District 018,0
25361,29.4677,District 015,0
28752,34.9165,District 018,0
30860,94.2952,District 006,0
31290,90.3328,District 018,0
7007,79.0376,District 002,0
9988,68.4116,Detective Area - North,0
11163,41.0397,District 012,0
11847,99.5338,District 011,0
14121,82.1958,District 006,0
27279,98.0780,District 004,0
27651,96.3662,District 009,0
27642,78.2431,District 005,0
31997,92.9196,Narcotics Division,0
12276,31.7114,District 003,0
21735,70.8735,District 005,0
27907,88.1145,Traffic Section,0
124,62.3858,District 022,0
3645,71.9384,Narcotics Division,0
14086,94.2188,District 006,0
24364,49.7918,Special Investigations Unit,0
31482,97.3259,District 025,0
16560,80.4631,District 003,0
24716,52.3449,Public Transportation Section,0
24925,29.3715,Special Functions Support Unit,0
28468,90.9709,District 006,0
31278,62.3070,Detective Area - Central,0
341,51.9239,Detective Area - South,0
8060,82.7672,Detective Area - South,0
9555,80.0199,District 019,0
14602,76.8064,District 024,0
15449,49.4981,District 001,0
15995,56.9371,Youth Investigation Division,0
18413,38.3528,District 004,0
19102,58.1059,District 015,0
27372,50.9190,Detective Area - South,0
32295,89.3202,Vice & Asset Forfeiture Division,0
16680,96.4219,District 017,0
26240,85.1821,District 018,0
30653,54.3094,District 018,0
31942,75.2130,Gang Investigation Division,0
2960,35.3292,Management And Labor Affairs Section,0
3979,33.0591,District 019,0
4091,98.8728,District 010,0
4944,84.9681,Detective Area - South,0
6487,65.7407,District 001,0
9056,91.3798,District 001,0
17980,55.2961,Major Accident Investigation Unit,0
21093,57.3674,District 011,0
23836,51.4692,Bureau Of Organized Crime,0
29140,67.8221,Detective Area - South,0
30511,69.0726,District 011,0
8821,67.6688,District 005,0
10453,47.8602,Detective Area - South,0
15750,80.7880,District 006,0
30021,80.9803,District 010,0
1938,41.4466,District 012,0
2811,41.0913,Information Services Division,0
3145,77.1885,District 022,0
3537,73.5432,Transit Security Unit,0
10117,74.2960,District 002,0
10824,49.5243,District 024,0
10547,82.5125,District 011,0
11339,21.7493,Central Detention Unit,0
12617,96.2860,District 018,0
18599,94.0927,District 022,0
21438,25.5904,District 015,0
19889,35.9585,District 001,0
21047,88.8770,District 009,0
21649,62.8724,District 019,0
22569,69.3696,Special Investigations Unit,0
24744,78.8359,District 022,0
32054,77.0318,Vice & Asset Forfeiture Division,0
11795,75.4270,District 022,0
20309,46.2306,Bureau Of Internal Affairs,0
20736,66.6897,District 010,0
10231,89.4380,Special Functions Support Unit,0
16710,97.5851,Detective Area - Central,0
16493,27.3815,Detective Area - Central,0
19435,64.8963,District 003,0
1531,97.9027,District 002,0
4925,58.6777,District 022,0
5772,51.3851,District 012,0
8123,66.5384,Narcotics Division,0
8511,68.9914,District 015,0
9246,28.0005,Detective Area - North,0
13621,47.3320,District 004,0
13838,76.1770,Forensic Services Evidence Technician Section,0
16793,56.0735,Detective Area - North,0
19039,82.1167,District 006,0
21213,44.4196,District 019,0
26250,42.5662,District 016,0
28277,97.5007,District 002,0
3451,66.5317,Detective Area - South,0
4800,67.2003,District 007,0
9151,71.5372,District 019,0
14526,88.2465,Gang Enforcement - Area South,0
18783,58.1204,District 003,0
22528,47.0837,Airport Law Enforcement Section - North,0
22837,74.8156,District 014,0
22869,68.2698,District 009,0
25186,76.7310,Detective Area - South,0
2397,75.1557,Special Functions Division,0
4773,23.2442,Asset Forfeiture Investigation Section,0
10348,72.0225,District 009,0
10619,76.6879,Detective Area - Central,0
30232,91.0397,District 008,0
1677,86.6111,Detective Area - Central,0
6118,59.6424,Detective Area - North,0
7271,81.7890,District 007,0
17440,33.5504,District 003,0
22644,99.1823,District 006,0
23180,34.0835,Central Detention Unit,0
26608,85.6788,Traffic Section,0
28522,20.2412,District 006,0
30558,68.7752,Detective Area - South,0
30784,95.7663,District 007,0
31233,82.5434,District 006,0
32066,60.9071,Gang Investigation Division,0
451,92.6713,District 005,0
8009,35.8336,Detective Area - North,0
14591,18.3256,Detective Area - North,0
14847,60.8673,District 004,0
16484,56.9371,District 022,0
26077,78.7207,District 008,0
32203,48.4238,Vice & Asset Forfeiture Division,0
572,74.2157,Public Transportation Section,0
3808,99.7249,Gang Enforcement - Area South,0
6523,76.9378,District 018,0
8348,66.7762,Detective Area - Central,0
11641,65.1484,Gang Enforcement - Area South,0
16608,91.5785,District 019,0
18104,85.3043,District 018,0
18424,69.8362,District 022,0
24028,73.0045,District 025,0
30048,66.5031,District 008,0
30696,54.4496,Narcotics Division,0
17001,57.9092,District 006,0
19799,73.9788,District 017,0
2622,99.5720,Narcotics Division,0
4212,97.7498,District 020,0
7070,70.3370,District 016,0
10650,49.6573,District 022,0
16870,49.7115,Mounted Unit,0
21857,71.7817,Bureau Of Internal Affairs,0
27031,87.2951,District 018,0
32101,54.7591,District 015,0
32345,95.8083,Narcotics Division,0
597,96.5670,District Reinstatement Unit,0
10475,43.3628,Detective Area - Central,0
25149,85.6847,Vice & Asset Forfeiture Division,0
28459,87.6581,Detective Area - South,0
30395,60.8361,District 024,0
1672,88.3153,Inspection Division,0
2496,78.7579,Detective Area - Central,0
9646,80.3676,District 017,0
11622,68.4116,Mounted Unit,0
12219,37.4344,Detached Services - Miscellaneous Detail,0
15048,39.5074,District 014,0
17507,92.4497,District 008,0
18283,46.7884,Detective Area - North,0
16921,27.3789,Detective Area - South,0
20697,69.5197,District 015,0
26022,93.0228,Detective Area - Central,0
26831,87.1766,District 007,0
1748,87.1423,District 008,0
3994,22.5354,Detective Area - South,0
13209,97.0922,Gang Enforcement - Area South,0
16762,57.0670,District 012,0
32319,77.5477,Narcotics Division,0
1535,89.4693,Detective Area - Central,0
2346,95.2734,District 011,0
2671,95.6173,Gang Enforcement - Area Central,0
3930,93.9681,Narcotics Division,0
7210,93.9590,District 015,0
17778,75.9585,District 025,0
31522,65.1141,District 016,0
31952,77.0318,Narcotics Division,0
21420,59.5253,Detective Area - Central,0
23600,89.7520,Gang Enforcement - Area Central,0
24529,62.3689,District 018,0
24975,40.8926,Forensic Services Division,0
31258,57.2396,Detective Area - South,0
478,95.5294,Bureau Of Internal Affairs,0
4131,49.9026,Special Investigations Unit,0
6072,84.1810,District 005,0
7731,71.1092,Marine Operations Unit,0
9970,97.9863,Evidence And Recovered Property Section,0
11686,87.7689,District 014,0
14952,68.9695,District 022,0
21282,79.8296,District 012,0
22237,40.2698,Education And Training Division,0
29396,47.4947,District 015,0
30453,97.3979,District 004,0
2000,44.6372,Public Transportation Section,0
19656,20.2858,District 014,0
2541,51.8704,District 008,0
10555,64.3155,Arson Section,0
24404,48.7080,District 014,0
30989,83.9173,District 004,0
32116,98.8040,District 010,0
3321,57.3629,District 016,0
11999,98.1999,District 006,0
16163,62.7488,Narcotics Division,0
19584,70.5626,Detective Area - North,0
20171,74.9583,District 004,0
24274,66.3151,Narcotics Division,0
32083,70.0394,Narcotics Division,0
13189,87.4327,District 022,0
3780,80.7650,Detective Area - Central,0
3824,97.0081,District 011,0
7047,54.2318,District 004,0
8540,69.0929,Juvenile Intervention Support Center (Jisc),0
14355,43.5834,Detective Area - Central,0
17780,71.9652,District 022,0
17285,99.3555,District 018,0
25370,95.4719,District 012,0
26690,44.1175,Detective Area - Central,0
27755,90.1612,Narcotics Division,0
28367,63.7270,District 025,0
28875,71.7209,District 016,0
31984,90.1876,Detached Services - Goverment Security,0
32095,81.9724,Gang Enforcement Division,0
32180,97.4896,Intelligence Section,0
28520,55.4698,District 007,0
28540,91.6596,District 001,0
113,50.0267,District 007,0
13441,39.2830,Airport Law Enforcement Section - South,0
14294,94.8989,District 001,0
18434,78.0635,Forensic Services Division,0
21327,78.9683,District 020,0
21530,97.3082,District 006,0
29802,77.2191,Detective Area - South,0
5061,79.1529,District 007,0
7729,86.5615,Detective Area - Central,0
9341,49.3700,District 022,0
9601,85.2254,Narcotics Division,0
11059,45.3380,District 010,0
31951,95.1932,District 009,0
533,87.7995,Gang Enforcement Division,0
923,64.6187,District 010,0
2157,75.0869,District 010,0
9576,75.4176,District 010,0
16133,83.4511,Detective Area - Central,0
14622,32.2939,Marine Operations Unit,0
21514,93.8405,Detective Area - Central,0
22828,98.8308,Gang Enforcement - Area South,0
22574,59.8793,Detective Area - Central,0
27509,58.3929,District 008,0
30671,91.2766,Detective Area - North,0
5069,91.7917,District 001,0
7155,35.5840,Research And Development Division,0
8883,66.0426,Asset Forfeiture Investigation Section,0
13258,77.2764,District 009,0
20235,32.2352,District 014,0
27703,89.2094,Detective Area - Central,0
29588,63.5452,Narcotics Division,0
30940,58.8343,District 018,0
31809,84.0510,Vice & Asset Forfeiture Division,0
6521,54.4725,Detective Area - North,0
6857,48.9293,District 008,0
10663,91.4677,Gang Enforcement - Area South,0
13055,72.7676,Special Weapons And Tactics (Swat) Unit,0
13229,30.6293,District 014,0
13750,65.8188,District 011,0
14633,56.8296,District 025,0
17000,67.9034,District 008,0
16188,82.9241,Police Documents Section,0
17840,76.2813,District 006,0
19407,99.0447,District 008,0
20047,57.6554,District 015,0
23521,96.2669,District 011,0
10488,96.8515,District 002,0
12224,38.3554,Bureau Of Patrol,0
14738,74.1125,District 017,0
20530,33.3881,Bureau Of Internal Affairs,0
21653,71.3500,District 009,0
28273,89.1288,District 004,0
30906,89.4897,District 003,0
32340,16.1056,Special Functions Division,0
1148,93.8099,District 003,0
4475,68.4116,Bureau Of Internal Affairs,0
6432,39.3814,District 019,0
6741,84.7847,District 015,0
13940,87.7078,District 006,0
14737,94.6085,Gang Enforcement - Area South,0
14283,87.6046,Forensic Services Division,0
22255,99.2625,District 012,0
24429,56.8904,District 010,0
27021,84.8726,District 018,0
31456,80.8108,Deployment Operations Center,0
20720,78.2698,District 011,0
26035,75.4998,District 006,0
29256,96.5229,Canine Unit,0
29782,30.2102,Field Services Section,0
31229,81.6285,Public Transportation Section,0
8115,43.7967,Public Transportation Section,0
8349,34.5917,Detective Area - Central,0
17078,92.3236,District 004,0
23088,68.8400,District 019,0
27634,92.0293,Detective Area - South,0
1974,78.7513,District 009,0
2008,87.0800,Narcotics Division,0
11007,86.0915,District 007,0
14017,78.7398,Detective Area - South,0
17830,96.9737,District 008,0
20798,93.8099,District 014,0
21336,89.2713,District 014,0
29811,73.8795,Bureau Of Internal Affairs,0
4670,51.7901,Special Weapons And Tactics (Swat) Unit,0
4881,94.5413,District 003,0
8655,73.4518,Detective Area - South,0
11928,75.3806,District 004,0
11898,88.0364,District 005,0
16046,73.3583,District 002,0
31478,39.4146,District 004,0
1551,58.6746,Central Detention Unit,0
18018,80.6443,District 004,0
28910,92.0550,District 022,0
29,31.7489,Airport Law Enforcement Section - North,0
1464,76.9554,Special Weapons And Tactics (Swat) Unit,0
11266,88.3480,Gang Enforcement - Area Central,0
16666,66.8029,District 018,0
20987,96.0873,District 004,0
24068,89.7877,Bureau Of Internal Affairs,0
30447,88.3153,Central Investigations Division,0
30925,62.6168,Mounted Unit,0
8138,99.8281,District 011,0
26467,38.8483,Detached Services - Miscellaneous Detail,0
29763,50.9189,District 020,0
30911,93.8711,District 020,0
32098,43.9456,Gang Investigation Division,1
14630,98.2805,District 005,1
30710,81.6094,District 002,1
29882,94.1194,Bureau Of Patrol,1
29215,70.3068,District 010,1
14192,73.1382,Research And Development Division,1
13498,42.5815,Office Of The Superintendent,1
4620,50.4681,District 003,1
319,51.1788,Office Of The First Deputy Superintendent,1
32209,56.9371,Narcotics Division,1
4077,40.0520,Bureau Of Support Services,1
32228,67.5328,Vice & Asset Forfeiture Division,1
15619,28.0005,Troubled Building Unit,1
13273,95.8122,Gang Enforcement - Area Central,1
10170,88.3077,District 009,1
16605,63.4213,Inspection Division,1
674,52.6919,Arson Section,1
16576,70.5743,Detached Services - Miscellaneous Detail,1
27360,43.1776,Bureau Of Patrol - Area North,1
12478,99.5529,Special Activities Section,1
25319,81.7202,District 004,1
3539,16.1056,Bureau Of  Detectives,1
981,36.9417,Traffic Section,1
22077,63.5016,Court Section,1
29225,84.7503,Detective Area - Central,1
15368,92.4497,District 012,1
17465,35.0770,Special Events Unit,1
27570,48.6340,Office Of News Affairs,1
3850,56.9371,Fop Detail,1
14595,18.2301,Oemc - Detail Section,1
25482,31.5884,Professional Counseling Division,1
7754,62.7756,Bomb Squad,1
10531,35.8603,Major Accident Investigation Unit,1
20913,94.9792,District 008,1
7665,30.9809,Information Services Division,1
22393,81.4298,Records Inquiry Section,1
13403,26.8274,Traffic Court Unit,1
28348,57.3230,Human Resources Division,1
25661,62.7756,Marine Operations Unit,1
13303,93.8405,Executive Officers Unit,1
7471,85.3043,Detective Area - North,1
30412,61.4497,Chicago Alternative Policing Strategy (Caps) Division,1
7253,62.6189,District 006,1
3471,42.1535,District 014,1
16486,18.2301,District 016,1
20533,56.1499,District 024,1
30332,54.2318,Bureau Of Internal Affairs,1
11756,52.1914,General Support Division,1
23543,82.1711,District Reinstatement Unit,1
32109,35.0770,Asset Forfeiture Investigation Section,1
24996,88.8808,Bureau Of Patrol - Area Central,1
24995,59.5201,Forensic Services Evidence Technician Section,1
12628,75.2130,Intelligence Section,1
7061,45.4473,Canine Unit,1
15592,95.3231,Special Weapons And Tactics (Swat) Unit,1
27797,98.4563,Freedom Of Information Section,1
6792,90.2105,District 018,1
29722,35.0770,District 017,1
30568,60.7428,Transit Security Unit,1
12479,97.8258,Detective Area - South,1
32391,43.0897,Gang Enforcement Division,1
15791,61.2052,Gang Enforcement - Area North,1
30180,61.9579,District 007,1
23492,94.2952,Gang Enforcement - Area South,1
27274,87.1232,Central Investigations Division,1
2945,68.4116,Police Documents Section,1
4362,34.3472,District 019,1
8672,32.1768,Field Services Section,1
8780,57.9382,Legal Affairs Section,1
11332,18.7116,Juvenile Intervention Support Center (Jisc),1
16617,93.7756,District 020,1
8026,78.7933,District 025,1
7611,34.5917,Reproduction And Graphic Arts Section,1
21737,21.4436,Deployment Operations Center,1
20271,70.3068,Bureau Of Patrol - Area South,1
14808,24.8596,District 001,1
1932,83.5772,District 015,1
23764,21.2946,Medical Section,1
20782,48.4238,Airport Law Enforcement Section - North,1
27415,97.3062,Airport Law Enforcement Section - South,1
3709,33.1703,Crime Control Strategies Section,1
14684,88.1395,Public Transportation Section,1
27392,86.8366,Detail Unit,1
7260,63.8073,Alternate Response Section,1
5484,47.8163,Management And Labor Affairs Section,1
3706,31.5884,Education And Training Division,1
16127,16.2164,Technology And Records Group,1
13701,42.1535,District 011,1
11433,45.2295,District 022,1
15995,56.9371,Youth Investigation Division,1
23836,51.4692,Bureau Of Organized Crime,1
11339,21.7493,Central Detention Unit,1
16870,49.7115,Mounted Unit,1
4131,49.9026,Special Investigations Unit,1
9970,97.9863,Evidence And Recovered Property Section,1
31984,90.1876,Detached Services - Goverment Security,1
18434,78.0635,Forensic Services Division,1
32340,16.1056,Special Functions Division,1
