id,complaint_percentile,unit,is_sup,pagerank
24435,68.6409,District 010,0,0.960978401
10296,33.0671,Detective Area - Central,0,0.960978401
27610,76.8981,District 018,0,0.960978401
9135,72.1443,Special Functions Support Unit,0,0.960978401
30232,91.0397,District 008,0,0.960978401
26205,60.856,Central Detention Unit,0,0.960978401
22482,57.8694,District 005,0,0.960978401
30445,48.3318,Bureau Of Internal Affairs,0,0.960978401
5772,51.3851,District 012,0,0.960978401
14937,79.2576,Gang Investigation Division,0,0.960978401
4570,54.0751,District 024,0,0.960978401
10966,72.4081,Canine Unit,0,0.960978401
20883,54.0335,District 012,0,0.960978401
21278,76.5929,District 018,0,0.960978401
19302,79.9659,Traffic Section,0,0.960944162
30603,85.3043,Detective Area - North,0,0.960936261
23747,61.0867,Narcotics Division,0,0.960936261
10096,61.208,District 016,0,0.960905036
2365,84.7998,District 016,0,0.960905036
21279,67.5557,District 016,0,0.960905036
32066,60.9071,Gang Investigation Division,0,0.960905036
25528,82.7137,District 016,0,0.960905036
15699,66.9864,Gang Enforcement - Area North,0,0.960905036
16094,66.1263,District 020,0,0.960905036
22229,79.8517,Public Transportation Section,0,0.960905036
6678,98.5327,District 001,0,0.960905036
12017,84.6807,Airport Law Enforcement Section - North,0,0.960905036
15389,75.213,Canine Unit,0,0.960905036
7532,89.8696,District 002,0,0.960516523
14124,89.0031,Gang Enforcement - Area Central,0,0.960275086
19660,78.6926,Narcotics Division,0,0.960178465
2478,62.0916,Public Transportation Section,0,0.960056356
7456,79.3474,Detective Area - South,0,0.960056356
18746,86.5347,Detective Area - South,0,0.960056356
13576,96.8018,District 011,0,0.960056356
8348,66.7762,Detective Area - Central,0,0.960056356
31845,89.8323,Narcotics Division,0,0.960056356
18111,91.3989,District 008,0,0.960056356
26523,56.7451,Detective Area - Central,0,0.960056356
31841,95.2963,Narcotics Division,0,0.960056356
21197,93.3247,Traffic Section,0,0.960056356
29723,94.7499,Detective Area - Central,0,0.960056356
1509,87.2467,District 019,0,0.959973136
2957,89.4587,Bureau Of Patrol,0,0.959973136
30287,84.5967,Special Investigations Unit,0,0.959950067
14616,83.5772,District 017,0,0.959886368
16973,68.8078,Gang Enforcement Division,0,0.959839425
26022,93.0228,Detective Area - Central,0,0.959795454
1523,56.0367,Narcotics Division,0,0.959779528
441,71.428,District 012,0,0.959765048
18042,96.6602,District 002,0,0.959765048
10191,81.5015,District 020,0,0.959710817
11999,98.1999,District 006,0,0.959625018
32083,70.0394,Narcotics Division,0,0.959617372
13134,63.4213,Forensic Services Evidence Technician Section,0,0.959617372
18500,82.2125,District 005,0,0.959433565
11537,91.8751,District 005,0,0.959433565
5446,80.4937,Airport Law Enforcement Section - North,0,0.959433565
32252,90.883,District 005,0,0.959426609
9478,93.3247,Marine Operations Unit,0,0.959329342
23804,72.3052,Airport Law Enforcement Section - South,0,0.959316365
6072,84.181,District 005,0,0.959316365
1496,85.2689,Detective Area - South,0,0.959312547
28130,82.7786,Human Resources Division,0,0.959212929
6276,91.995,Public Transportation Section,0,0.959211154
22436,69.107,District 007,0,0.959164261
28493,58.9921,Detective Area - Central,0,0.959164261
30057,63.411,Central Investigations Division,0,0.959164261
4481,87.2951,Detective Area - South,0,0.959077789
6686,86.7337,District 008,0,0.959060651
11713,99.1059,Gang Enforcement - Area South,0,0.959030619
30620,92.6171,Public Transportation Section,0,0.95900192
25699,84.5542,District 007,0,0.958831362
30348,65,District 005,0,0.958804937
5568,97.9405,Public Transportation Section,0,0.958804937
22810,89.1924,District 005,0,0.958804937
576,91.3989,Detective Area - South,0,0.958771512
27319,90.7226,Detective Area - South,0,0.958771512
28402,83.1187,Detective Area - South,0,0.958760398
8762,90.4283,District 001,0,0.958737015
13101,65.2701,District 006,0,0.95873304
31873,95.4492,District 009,0,0.958669624
373,88.2426,Narcotics Division,0,0.958546182
5763,95.2567,District 002,0,0.958538552
9131,86.1717,Detective Area - Central,0,0.958439747
19221,89.4261,Gang Investigation Division,0,0.958385561
9919,88.6315,Forensic Services Division,0,0.958272166
14217,91.9262,Public Transportation Section,0,0.958272166
13781,98.5824,District 005,0,0.958167321
11305,98.7429,District 008,0,0.958143048
17285,99.3555,District 018,0,0.958063826
31815,97.1457,Gang Investigation Division,0,0.958034108
9369,45.4921,District 017,0,0.957844634
800,92.9693,District 014,0,0.957753488
25416,90.031,District 014,0,0.957753488
8883,66.0426,Asset Forfeiture Investigation Section,0,0.957753488
31915,42.4707,Detached Services - Goverment Security,0,0.957753488
16376,42.6386,Public Transportation Section,0,0.957753488
23870,66.4514,District 009,0,0.957753488
30581,70.8914,District 009,0,0.957753488
20530,33.3881,Bureau Of Internal Affairs,0,0.957753488
1582,63.4213,District 017,0,0.957753488
2474,69.4053,Gang Enforcement Division,0,0.957753488
24301,87.4556,District 001,0,0.957753488
27703,89.2094,Detective Area - Central,0,0.957753488
30696,54.4496,Narcotics Division,0,0.957753488
16791,61.4497,District 019,0,0.957753488
32053,67.4563,District 014,0,0.957753488
632,83.6728,District 009,0,0.957753488
25158,67.3837,District 014,0,0.957753488
27644,55.6406,Bomb Squad,0,0.957753488
10126,59.5201,District 012,0,0.957753488
6273,38.9974,District 010,0,0.957753488
11059,45.338,District 010,0,0.957753488
19996,33.6053,Detective Area - Central,0,0.957753488
31106,62.6189,District 010,0,0.957753488
24029,39.4082,District 019,0,0.957753488
31170,39.3299,District 002,0,0.957753488
29375,96.6184,District 012,0,0.957705732
7729,86.5615,Detective Area - Central,0,0.957690538
23153,99.0715,District 004,0,0.957682654
1553,99.7211,District 022,0,0.957682654
4178,92.2089,District 008,0,0.957682654
27251,83.2104,District 002,0,0.957682654
31912,97.1419,Intelligence Section,0,0.957682654
22255,99.2625,District 012,0,0.957682654
27545,82.0412,District 005,0,0.957682654
32338,84.7427,Gang Investigation Division,0,0.957682654
11666,95.025,District 022,0,0.957563129
32397,93.4584,Gang Investigation Division,0,0.957563129
28667,88.7509,District 005,0,0.957563129
24525,92.805,District 007,0,0.957563129
7110,61.0638,District 007,0,0.957563129
16636,63.1462,District 005,0,0.957563129
31823,98.8613,Gang Investigation Division,0,0.957549505
21577,78.6556,District 025,0,0.957549505
3566,84.5172,District 025,0,0.957549505
10555,64.3155,Arson Section,0,0.957549505
1674,35.077,Airport Law Enforcement Section - North,0,0.957549505
11116,94.513,District 008,0,0.957549505
2917,86.5347,District 016,0,0.957549505
9697,98.8537,District 008,0,0.957549505
25405,56.9371,Airport Law Enforcement Section - North,0,0.957549505
1022,75.4782,District 016,0,0.957549505
6992,67.9226,District 006,0,0.957425055
31997,92.9196,Narcotics Division,0,0.957414905
6833,51.4692,Public Transportation Section,0,0.957335245
10619,76.6879,Detective Area - Central,0,0.957290725
3743,81.1585,Gang Enforcement - Area Central,0,0.957290725
19227,89.5571,District 011,0,0.957290725
1535,89.4693,Detective Area - Central,0,0.957290725
31541,72.6071,District 019,0,0.957290725
12101,81.9287,District 017,0,0.957290725
31952,77.0318,Narcotics Division,0,0.957290725
29230,93.0648,District 025,0,0.957290725
31923,75.9505,Gang Investigation Division,0,0.957290725
27888,90.8754,District 003,0,0.957290725
24326,99.4689,Detective Area - South,0,0.957290725
15977,50.9189,District 019,0,0.957290725
19375,56.6963,District 014,0,0.957290725
6649,81.1585,Gang Enforcement - Area North,0,0.957290725
4295,98.3761,Gang Enforcement - Area South,0,0.957290725
6697,61.4077,District 011,0,0.957290725
2129,82.3507,Gang Enforcement Division,0,0.957290725
26846,88.8311,District 006,0,0.957290725
17640,75.3544,Gang Enforcement Division,0,0.957290725
10203,83.3747,District 016,0,0.957290725
15999,85.4325,District 004,0,0.957205562
22059,81.2177,Public Transportation Section,0,0.957205562
28416,80.8223,Detective Area - South,0,0.957197417
5993,42.7534,District 002,0,0.957197417
32179,52.3175,Intelligence Section,0,0.957197417
24226,18.8564,Bureau Of Internal Affairs,0,0.957007168
10474,42.1845,Detective Area - Central,0,0.957007168
30952,46.9262,District 006,0,0.957007168
13621,47.332,District 004,0,0.957007168
12740,40.3235,Detective Area - Central,0,0.957007168
25850,54.2318,Detective Area - South,0,0.957007168
21092,22.8307,District 012,0,0.957007168
12651,63.9272,Mounted Unit,0,0.957007168
22002,56.0431,Bureau Of Patrol,0,0.957007168
12247,54.7676,District 001,0,0.957007168
26348,18.8972,District 018,0,0.957007168
1230,60.8645,Traffic Section,0,0.957007168
10735,45.9166,District 007,0,0.957007168
7000,74.107,District 002,0,0.957007168
29917,86.8366,Executive Officers Unit,0,0.957007168
12224,38.3554,Bureau Of Patrol,0,0.957007168
20101,53.7985,Youth Investigation Division,0,0.957007168
22665,58.7433,Detective Area - North,0,0.957007168
27686,80.1686,District 002,0,0.957007168
6158,70.1595,District 022,0,0.957007168
5683,98.7502,District 003,0,0.957007168
24716,52.3449,Public Transportation Section,0,0.957007168
8821,67.6688,District 005,0,0.957007168
30092,35.077,Detective Area - South,0,0.957007168
17492,81.0634,District 015,0,0.957007168
31275,77.742,Public Transportation Section,0,0.957007168
24677,27.8261,Public Transportation Section,0,0.957007168
17023,48.4238,Detective Area - North,0,0.957007168
28232,56.18,Detective Area - South,0,0.957007168
27175,62.3819,District 006,0,0.957007168
24013,36.7767,Airport Law Enforcement Section - North,0,0.957007168
18018,80.6443,District 004,0,0.957007168
368,42.5617,Asset Forfeiture Investigation Section,0,0.957007168
10195,28.5909,Detective Area - South,0,0.957007168
113,50.0267,District 007,0,0.957007168
10708,67.5632,District 007,0,0.957007168
18142,39.6019,Public Transportation Section,0,0.957007168
30918,21.6512,Police Documents Section,0,0.957007168
1907,74.2469,Narcotics Division,0,0.957007168
17255,27.0202,Detective Area - Central,0,0.957007168
19518,41.2941,Special Functions Support Unit,0,0.957007168
28910,92.055,District 022,0,0.957007168
30849,87.728,District 001,0,0.957007168
11653,69.0858,District 022,0,0.957007168
11508,63.4444,District 025,0,0.957007168
828,38.3554,Forensic Services Evidence Technician Section,0,0.957007168
2087,63.2687,District 002,0,0.957007168
2734,61.9579,District 022,0,0.957007168
24023,42.2644,Public Transportation Section,0,0.957007168
28439,36.6473,District 017,0,0.957007168
19708,29.5289,Professional Counseling Division,0,0.957007168
26246,33.8593,District 002,0,0.957007168
11512,85.3351,District 022,0,0.957007168
7155,35.584,Research And Development Division,0,0.957007168
381,20.3086,District Reinstatement Unit,0,0.957007168
8036,37.3748,District 015,0,0.957007168
6125,39.8142,Youth Investigation Division,0,0.957007168
30902,29.8354,District 009,0,0.957007168
6980,20.2516,District Reinstatement Unit,0,0.957007168
20840,51.0832,District 008,0,0.957007168
8915,54.847,Bomb Squad,0,0.957007168
127,92.538,District 004,0,0.957007168
26280,88.5377,District 018,0,0.957007168
7005,67.5491,District 007,0,0.957007168
26635,24.3068,Forensic Services Division,0,0.957007168
12852,60.783,Detail Unit,0,0.957007168
29963,42.6121,Bureau Of Internal Affairs,0,0.957007168
24200,45.6701,District 012,0,0.957007168
27996,61.0871,Public Transportation Section,0,0.957007168
3232,18.0644,Detective Area - South,0,0.957007168
10697,76.5782,District 001,0,0.957007168
15666,57.7131,District 018,0,0.957007168
13740,81.1298,District 015,0,0.957007168
10453,47.8602,Detective Area - South,0,0.957007168
28477,84.9096,District 001,0,0.957007168
12751,71.0767,District 018,0,0.957007168
8561,49.4814,Airport Law Enforcement Section - South,0,0.957007168
1675,46.4335,District 019,0,0.957007168
12836,25.0417,Bureau Of Internal Affairs,0,0.957007168
5259,80.3294,Detective Area - North,0,0.957007168
27633,38.3554,District 004,0,0.957007168
15112,73.9521,District 003,0,0.957007168
12601,61.9579,Detective Area - Central,0,0.957007168
21152,85.0775,District 004,0,0.957007168
12668,64.1394,District 009,0,0.957007168
31684,35.4403,Detective Area - Central,0,0.957007168
10498,53.8474,Education And Training Division,0,0.957007168
4993,74.3304,Public Transportation Section,0,0.957007168
21056,28.7002,Airport Law Enforcement Section - North,0,0.957007168
6346,52.8371,District 005,0,0.957007168
29036,61.0484,District 004,0,0.957007168
12249,63.7625,Public Transportation Section,0,0.957007168
26863,78.5679,District 003,0,0.957007168
645,96.7063,District 004,0,0.957007168
17469,19.6333,Special Investigations Unit,0,0.957007168
23418,33.887,District 014,0,0.957007168
27951,23.444,Bureau Of Patrol,0,0.957007168
19929,50.2824,District 016,0,0.957007168
79,48.5586,District 018,0,0.957007168
21213,44.4196,District 019,0,0.957007168
18676,35.077,Detective Area - South,0,0.957007168
22984,45.516,District 016,0,0.957007168
2941,79.7511,Oemc - Detail Section,0,0.957007168
3159,33.4135,District 015,0,0.957007168
23884,19.536,Technology And Records Group,0,0.957007168
6748,37.2419,District 004,0,0.957007168
17534,76.6405,Forensic Services Division,0,0.957007168
12284,65.2078,District 001,0,0.957007168
9215,72.5063,District 020,0,0.957007168
6664,47.6283,District 024,0,0.957007168
19856,57.7131,District 004,0,0.957007168
7612,47.9555,District 001,0,0.957007168
28091,53.0191,Public Transportation Section,0,0.957007168
8009,35.8336,Detective Area - North,0,0.957007168
30164,82.983,District 018,0,0.957007168
15750,80.788,District 006,0,0.957007168
21988,77.5853,District 006,0,0.957007168
10457,28.3326,Public Transportation Section,0,0.957007168
9489,67.564,District 007,0,0.957007168
23037,50.7906,Detective Area - Central,0,0.957007168
10494,64.3155,District 001,0,0.957007168
10186,39.7458,Public Transportation Section,0,0.957007168
843,67.3522,District 002,0,0.957007168
19279,91.347,District 003,0,0.957007168
26587,78.4382,District 004,0,0.957007168
31167,39.4675,District 022,0,0.957007168
25049,36.8752,District 001,0,0.957007168
12276,31.7114,District 003,0,0.957007168
21952,31.982,District 002,0,0.957007168
10650,49.6573,District 022,0,0.956902166
10129,31.6073,Detective Area - South,0,0.956855064
4707,93.9551,District 008,0,0.956855064
27518,87.9888,District 004,0,0.956855064
13005,81.3649,District 017,0,0.956855064
2930,70.7348,Detective Area - North,0,0.956855064
12726,83.0356,District 002,0,0.956855064
32365,98.1277,Narcotics Division,0,0.956855064
32118,95.5065,Narcotics Division,0,0.956855064
17251,68.9695,District 025,0,0.956855064
6395,88.5216,District 002,0,0.956855064
3667,79.5996,District 002,0,0.956855064
18238,76.1912,Detective Area - South,0,0.956855064
23584,75.5079,Detective Area - North,0,0.956855064
16061,97.2947,Gang Enforcement - Area North,0,0.956855064
31081,51.6411,Detective Area - South,0,0.956855064
3059,0,District 002,0,0.956855064
20315,76.5069,District 025,0,0.956855064
5480,32.7807,Detective Area - South,0,0.956855064
31551,98.6856,Gang Enforcement - Area North,0,0.956855064
21073,92.7018,District 018,0,0.956855064
30447,88.3153,Central Investigations Division,0,0.956855064
12171,45.3837,Detective Area - South,0,0.956855064
11009,27.0202,District 003,0,0.956855064
10592,61.0026,Forensic Services Division,0,0.956855064
32178,98.227,Narcotics Division,0,0.956855064
3965,81.971,Freedom Of Information Section,0,0.956855064
9964,84.1275,Detective Area - North,0,0.956855064
31191,98.1927,District 019,0,0.956855064
9027,65.1141,District 014,0,0.956855064
32180,97.4896,Intelligence Section,0,0.956855064
12412,93.9895,District 006,0,0.956799345
16541,49.6198,District 010,0,0.956755447
24014,32.1961,Airport Law Enforcement Section - North,0,0.956755447
31934,90.6538,Narcotics Division,0,0.956711825
23207,94.578,District 002,0,0.956675685
12640,98.8231,District 006,0,0.956675685
25885,97.5043,District 003,0,0.956675685
27372,50.919,Detective Area - South,0,0.956675685
22323,43.2769,District 005,0,0.956546846
19914,93.7744,District 003,0,0.956546846
23229,80.3026,Special Weapons And Tactics (Swat) Unit,0,0.956509325
1464,76.9554,Special Weapons And Tactics (Swat) Unit,0,0.956509325
1696,75.658,District 001,0,0.95635687
1018,95.3269,District 008,0,0.956315163
3912,81.6514,Detective Area - South,0,0.956302383
21703,98.2118,District 009,0,0.956216921
26535,98.5495,District 001,0,0.956177429
19590,81.3856,Narcotics Division,0,0.956136037
15310,91.8063,Detective Area - Central,0,0.956136037
17078,92.3236,District 004,0,0.955948328
16385,99.6943,District 004,0,0.955938249
8996,41.6453,District 002,0,0.955771212
25262,60.5637,District 003,0,0.955492566
23807,76.4472,District 022,0,0.955492566
10466,35.077,Detached Services - Miscellaneous Detail,0,0.955492566
28468,90.9709,District 006,0,0.955492566
6155,74.2512,District 002,0,0.955492566
24267,55.9665,District 002,0,0.955492566
22613,98.3338,District 002,0,0.955492566
31643,62.7488,District 002,0,0.955492566
15449,49.4981,District 001,0,0.955492566
30834,97.887,District 003,0,0.955492566
19851,38.2828,Juvenile Intervention Support Center (Jisc),0,0.955492566
25197,97.245,District 011,0,0.955492566
19510,84.6395,District 002,0,0.955492566
13406,97.6063,District 018,0,0.955492566
1974,78.7513,District 009,0,0.955492566
30209,59.8879,District 002,0,0.955492566
31485,90.8983,District 001,0,0.955492566
17916,81.841,Central Detention Unit,0,0.955492566
19492,88.5178,District 011,0,0.955492566
31724,91.4405,District 004,0,0.955492566
16792,56.0763,Public Transportation Section,0,0.955492566
17201,79.4849,District 004,0,0.955492566
24740,82.0565,District 002,0,0.955492566
13633,36.0934,District 003,0,0.955492566
19859,46.8305,Detective Area - South,0,0.955492566
24188,91.8099,District 004,0,0.955492566
24255,82.6984,District 006,0,0.955492566
31242,43.7966,District 007,0,0.955492566
9056,91.3798,District 001,0,0.955492566
20773,64.3155,Gang Enforcement - Area South,0,0.955492566
13048,78.3539,Detective Area - South,0,0.955492566
5571,94.555,Gang Enforcement - Area Central,0,0.955046488
30071,87.7995,District 011,0,0.9549941
25168,92.7018,District 004,0,0.954793753
27279,98.078,District 004,0,0.954793753
32223,90.3939,Gang Enforcement Division,0,0.954793753
21938,83.7148,District 004,0,0.954793753
21522,89.6145,District 004,0,0.954793753
8322,90.6385,Gang Enforcement Division,0,0.954763407
4269,95.4759,District 002,0,0.954717967
4944,84.9681,Detective Area - South,0,0.954699413
8956,43.576,District 019,0,0.954699413
24425,98.9569,District 011,0,0.954699413
31482,97.3259,District 025,0,0.954699413
7862,85.8087,District 003,0,0.954699413
32345,95.8083,Narcotics Division,0,0.954698692
31924,88.4567,Narcotics Division,0,0.954698692
21683,90.9726,Field Services Section,0,0.95469867
30430,94.5746,District 002,0,0.95469867
4690,74.5443,Detective Area - North,0,0.95469867
9988,68.4116,Detective Area - North,0,0.95469867
21219,66.7877,District 019,0,0.95469867
32417,46.8305,Narcotics Division,0,0.95469867
11795,75.427,District 022,0,0.95469867
28520,55.4698,District 007,0,0.95469867
21438,25.5904,District 015,0,0.95469867
31412,78.9469,District 005,0,0.95469867
26525,56.7836,District 014,0,0.95469867
12038,89.1206,District 014,0,0.95469867
22182,38.9913,District 014,0,0.95469867
32203,48.4238,Vice & Asset Forfeiture Division,0,0.95469867
26349,64.983,Public Transportation Section,0,0.95469867
24404,48.708,District 014,0,0.95469867
30049,63.5895,District 007,0,0.95469867
3497,69.9629,District 007,0,0.95469867
13975,82.6526,Special Weapons And Tactics (Swat) Unit,0,0.95469867
29811,73.8795,Bureau Of Internal Affairs,0,0.95469867
8698,90.3901,District 003,0,0.95469867
26379,82.4927,Special Functions Support Unit,0,0.95469867
31831,97.3444,Vice & Asset Forfeiture Division,0,0.95469867
22020,86.8366,District 016,0,0.95469867
15048,39.5074,District 014,0,0.95469867
13559,67.492,District 014,0,0.95469867
30648,80.9254,District 009,0,0.954430544
27907,88.1145,Traffic Section,0,0.954260182
32303,73.5432,Intelligence Section,0,0.954260182
28280,98.0627,District 001,0,0.954161676
18698,75.3697,Mounted Unit,0,0.954161676
31244,77.2725,Detective Area - South,0,0.954161676
31474,54.9005,District 012,0,0.954051842
4670,51.7901,Special Weapons And Tactics (Swat) Unit,0,0.954051842
26100,92.2242,Deployment Operations Center,0,0.954051842
18688,85.1133,Education And Training Division,0,0.954051842
539,18.5825,Special Functions Support Unit,0,0.954051842
28152,76.0651,District 016,0,0.954051842
9297,85.3731,Special Weapons And Tactics (Swat) Unit,0,0.954051842
21320,95.1397,Special Weapons And Tactics (Swat) Unit,0,0.954051842
18760,58.2209,District 022,0,0.954051842
29343,56.7078,Bureau Of Internal Affairs,0,0.954051842
31471,68.702,Detective Area - South,0,0.954051842
2356,98.9225,District 016,0,0.954051842
25039,99.5147,District 008,0,0.954051842
28177,27.0987,District 011,0,0.954051842
30561,96.9585,District 020,0,0.954051842
2749,81.3649,District 014,0,0.954051842
16361,90.3787,Canine Unit,0,0.954051842
14482,45.879,District 002,0,0.954051842
16197,85.8584,Special Weapons And Tactics (Swat) Unit,0,0.954051842
24591,88.3153,Marine Operations Unit,0,0.954051842
24026,94.8882,Bureau Of  Detectives,0,0.954051842
13335,87.8795,District 014,0,0.954051842
31961,91.0244,Gang Investigation Division,0,0.954051842
3995,86.6264,Bureau Of Internal Affairs,0,0.954051842
8349,34.5917,Detective Area - Central,0,0.954051842
9105,92.1554,District 011,0,0.954051842
16871,75.8244,District 020,0,0.954051842
22574,59.8793,Detective Area - Central,0,0.954051842
26888,93.4775,District 001,0,0.954051842
31896,97.096,Gang Investigation Division,0,0.953991589
6819,86.1297,Juvenile Intervention Support Center (Jisc),0,0.953940874
24491,72.8325,District 011,0,0.953940874
26690,44.1175,Detective Area - Central,0,0.953940874
32440,91.7581,Gang Investigation Division,0,0.953940874
6055,55.6991,Detective Area - Central,0,0.953940874
26002,27.7827,Forensic Services Division,0,0.953940874
22821,85.7247,Forensic Services Evidence Technician Section,0,0.953940874
22528,47.0837,Airport Law Enforcement Section - North,0,0.953940874
12085,91.8383,District 011,0,0.953940874
27801,84.9146,Detective Area - Central,0,0.953940874
23390,96.3624,District 011,0,0.953940874
7566,91.139,District 009,0,0.953940874
20697,69.5197,District 015,0,0.953940874
32162,80.123,District 011,0,0.953940874
745,32.7118,Traffic Section,0,0.953940874
9525,84.0396,Detective Area - Central,0,0.953940874
26608,85.6788,Traffic Section,0,0.953940874
16189,68.9094,District 011,0,0.953940874
31902,96.393,Gang Investigation Division,0,0.953940874
10363,59.7302,District 001,0,0.953940874
31983,96.8706,Narcotics Division,0,0.953940874
17991,83.8562,Special Investigations Unit,0,0.953940874
30388,97.2605,District 011,0,0.953940874
1647,98.1621,District 011,0,0.953940874
2820,77.6738,District 011,0,0.953940874
31976,82.8742,Gang Investigation Division,0,0.953940874
13999,92.9005,Gang Enforcement - Area Central,0,0.953940874
3824,97.0081,District 011,0,0.953940874
2295,74.6169,District 008,0,0.953917805
15036,57.1056,Detective Area - South,0,0.953917805
16112,97.8335,Detective Area - South,0,0.953917805
23736,79.9243,District 018,0,0.953917805
23922,86.4468,Detective Area - North,0,0.953917805
26622,77.3528,Arson Section,0,0.953917805
2237,49.2866,Inspection Division,0,0.953917805
19834,97.9023,Gang Enforcement - Area South,0,0.953917805
2693,69.4708,Central Investigations Division,0,0.953917805
16921,27.3789,Detective Area - South,0,0.953917805
5880,91.1696,Detective Area - South,0,0.953917805
2848,92.7362,District 020,0,0.953917805
10031,66.1648,District 018,0,0.953917805
2208,72.2835,District 003,0,0.953917805
28529,74.1279,District 004,0,0.953917805
1501,71.6439,District 022,0,0.953917805
14545,76.5346,District 004,0,0.953917805
1706,70.2028,Arson Section,0,0.953917805
3277,98.613,District 001,0,0.953917805
25948,45.5318,Special Functions Support Unit,0,0.953917805
25914,24.0151,Special Weapons And Tactics (Swat) Unit,0,0.953917805
7394,94.693,Special Functions Support Unit,0,0.953917805
27726,38.811,Airport Law Enforcement Section - South,0,0.953917805
14294,94.8989,District 001,0,0.953760755
1662,97.375,Gang Enforcement - Area Central,0,0.953754659
29299,94.215,District 009,0,0.953754659
16567,99.53,District 018,0,0.953754659
14442,99.8319,District 009,0,0.953754659
19813,95.5027,District 009,0,0.953754659
29511,95.6889,Gang Investigation Division,0,0.953754659
124,62.3858,District 022,0,0.953678682
1672,88.3153,Inspection Division,0,0.953678555
14682,96.0561,District 001,0,0.953678555
29588,63.5452,Narcotics Division,0,0.953678555
27026,61.3656,District 019,0,0.953678555
15611,87.2836,Detective Area - Central,0,0.953678555
4847,30.3254,Office Of The Superintendent,0,0.953678555
25976,98.0016,Narcotics Division,0,0.953678555
32360,90.5506,Narcotics Division,0,0.953678555
25849,82.8933,Detective Area - South,0,0.953678555
14101,86.9206,District 012,0,0.953678555
16544,95.2925,District 010,0,0.953678555
31971,79.9434,Gang Investigation Division,0,0.953678555
9987,70.3068,Detective Area - North,0,0.953678555
24543,67.9761,District 019,0,0.953678555
7864,96.4312,District 025,0,0.953678555
14988,35.3511,District 010,0,0.953678555
27321,64.0021,District 007,0,0.953678555
21541,94.0612,Detective Area - South,0,0.953678555
25677,87.8186,District 018,0,0.953678555
10014,98.1239,District 004,0,0.953678555
12617,96.286,District 018,0,0.95366748
18104,85.3043,District 018,0,0.953659805
1892,47.6933,Inspection Division,0,0.953659805
28643,82.9964,Central Investigations Division,0,0.953581211
32045,90.1876,Gang Investigation Division,0,0.953581211
32431,87.1232,Gang Investigation Division,0,0.953581211
30197,93.168,District 015,0,0.953581211
16560,80.4631,District 003,0,0.953581211
27156,89.24,District 015,0,0.953581211
25361,29.4677,District 015,0,0.953581211
5129,40.1059,District 015,0,0.953581211
11446,78.9576,Gang Enforcement - Area Central,0,0.953581211
32245,97.0158,District 015,0,0.953581211
19880,86.6876,District 015,0,0.953581211
9181,78.5335,District 011,0,0.953581211
5088,72.9663,District 010,0,0.953581211
9522,79.3474,Detective Area - South,0,0.953581211
27733,80.081,District 005,0,0.953581211
6222,92.1134,District 011,0,0.953581211
17576,47.2852,District 020,0,0.953581211
18611,86.5041,District 015,0,0.953581211
15578,55.4698,Bureau Of Internal Affairs,0,0.953581211
31629,98.0131,District 015,0,0.953581211
29256,96.5229,Canine Unit,0,0.953581211
3684,69.8751,District 015,0,0.953581211
6703,71.8582,District 011,0,0.953581211
24364,49.7918,Special Investigations Unit,0,0.953581211
29030,33.2926,Central Investigations Division,0,0.953581211
20768,60.376,District 020,0,0.953581211
11686,87.7689,District 014,0,0.953581211
3295,76.9495,District 015,0,0.953581211
31972,74.403,Gang Enforcement - Area North,0,0.953581211
9819,92.5375,Airport Law Enforcement Section - North,0,0.953581211
25717,98.7543,District 025,0,0.953581211
13829,68.9656,District 002,0,0.953498945
885,92.0446,Detective Area - South,0,0.953272464
12788,93.5186,District 005,0,0.953272464
18308,93.8464,District 005,0,0.953255752
31443,97.5087,District 011,0,0.953232754
20158,88.6248,District 011,0,0.953232754
15354,96.477,District 016,0,0.953232754
16287,82.7366,Special Weapons And Tactics (Swat) Unit,0,0.953232754
8769,78.1667,Gang Enforcement - Area North,0,0.953232754
25954,26.537,District 012,0,0.953133071
28740,98.9473,Bureau Of Support Services,0,0.953133071
16762,57.067,District 012,0,0.953133071
7972,90.4283,District 011,0,0.953133071
31612,92.4894,District 008,0,0.953133071
22822,71.4409,District 001,0,0.953133071
17843,60.1735,District 012,0,0.953133071
31034,78.01,Detective Area - South,0,0.953133071
19530,39.4215,District 012,0,0.953133071
12791,71.7817,Detective Area - North,0,0.953133071
22619,36.8156,District 012,0,0.953133071
5052,94.8607,District 012,0,0.953133071
16598,39.3183,District 012,0,0.953133071
1938,41.4466,District 012,0,0.953133071
6044,16.2045,District 008,0,0.953133071
10536,55.0697,District 012,0,0.953133071
16937,73.3789,Forensic Services Division,0,0.953133071
3940,58.8285,District 012,0,0.953133071
21651,80.7115,Traffic Section,0,0.953133071
6432,39.3814,District 019,0,0.953133071
5087,34.5038,District 012,0,0.953133071
12645,58.1904,District 012,0,0.953133071
27678,69.6993,District 012,0,0.953133071
16342,79.9434,District 012,0,0.953133071
4103,87.6122,District 005,0,0.953038901
32034,97.8564,Gang Investigation Division,0,0.953013331
18180,93.8405,District 006,0,0.953013331
7273,84.9987,District 004,0,0.9528813
32420,98.2614,Gang Enforcement Division,0,0.952878041
8501,67.8155,District 005,0,0.952878041
11347,81.1585,District 004,0,0.952793028
871,90.1303,Gang Enforcement - Area South,0,0.952793028
